Tanggal,Brand,Model,Segment_Fuel,Aktual
2021-02-01,Toyota,HI-ACE 2.8 Premio,Bensin (ICE),106
2021-02-01,Toyota,HI-ACE Commuter HI Grade,Bensin (ICE),215
2021-02-01,Toyota,HiLux 2.0 P/U SC,Diesel,119
2021-02-01,Toyota,HiLux 2.4 P/U DC E,Diesel,0
2021-02-01,Toyota,HiLux 2.4 P/U DC G,Diesel,540
2021-02-01,Toyota,HiLux 2.4 P/U DC V,Diesel,144
2021-02-01,Toyota,HiLux 2.4 P/U SC E,Diesel,51
2021-02-01,Toyota,Hilux 2.4 P/U Single Cab 4x4,Diesel,99
2021-02-01,Toyota,Land Cruiser 200,Bensin (ICE),24
2021-02-01,Toyota,Land Cruiser 300,Bensin (ICE),0
2021-02-01,Toyota,Land Cruiser 70,Bensin (ICE),0
2021-02-01,Toyota,New Agya 1.0 G,Bensin (ICE),0
2021-02-01,Toyota,New Agya 1.0 G A/T Mi 2020,Bensin (ICE),1
2021-02-01,Toyota,New Agya 1.0 G TRD,Bensin (ICE),1
2021-02-01,Toyota,New Agya 1.2 G A/T Mi 2020,Bensin (ICE),73
2021-02-01,Toyota,New Agya 1.2 G Mi 2020,Bensin (ICE),146
2021-02-01,Toyota,New Agya 1.2 G TRD A/T Mi 2020,Bensin (ICE),423
2021-02-01,Toyota,New Agya 1.2 G TRD Mi 2020,Bensin (ICE),623
2021-02-01,Toyota,New Agya 1.2 GR Sport 2021,Bensin (ICE),0
2021-02-01,Toyota,New Agya 1.2 GR Sport A/T 2021,Bensin (ICE),0
2021-02-01,Toyota,New Agya1.2 G  AT,Bensin (ICE),0
2021-02-01,Toyota,New Agya1.2 G TRD AT,Bensin (ICE),0
2021-02-01,Toyota,New Avanza 1.3 E 2019,Bensin (ICE),204
2021-02-01,Toyota,New Avanza 1.3 E A/T 2019,Bensin (ICE),34
2021-02-01,Toyota,New Avanza 1.3 G 2019,Bensin (ICE),862
2021-02-01,Toyota,New Avanza 1.3 G A/T 2019,Bensin (ICE),182
2021-02-01,Toyota,New Avanza 1.5 G 2019,Bensin (ICE),0
2021-02-01,Toyota,New Avanza Veloz 1.3 2019,Bensin (ICE),145
2021-02-01,Toyota,New Avanza Veloz 1.3 A/T 2019,Bensin (ICE),42
2021-02-01,Toyota,New Avanza Veloz 1.5 2019,Bensin (ICE),320
2021-02-01,Toyota,New Avanza Veloz 1.5 A/T 2019,Bensin (ICE),130
2021-02-01,Toyota,New Fortuner G 2.4 GR Sport DSL 2021,Bensin (ICE),0
2021-02-01,Toyota,New Fortuner G 2.4 GR Sport DSL A/T 2021,Bensin (ICE),0
2021-02-01,Toyota,New Fortuner SRZ 2.7 GR Sport A/T 2021,Bensin (ICE),0
2021-02-01,Toyota,New Fortuner VRZ 2.4 GR Sport DSL A/T 2021,Bensin (ICE),0
2021-02-01,Toyota,New Rush  1.5 G A/T,Bensin (ICE),0
2021-02-01,Toyota,New Rush 1.5 G,Bensin (ICE),0
2021-02-01,Toyota,New Rush 1.5 GR Sport A/T 2021,Bensin (ICE),0
2021-02-01,Toyota,New Rush 1.5 S MT Mi TRD Sportivo Ultimo,Bensin (ICE),0
2021-02-01,Toyota,New Rush1.5 GR Sport 2021,Bensin (ICE),0
2021-02-01,Toyota,New Yaris 1.5 G 3 Airbag,Bensin (ICE),0
2021-02-01,Toyota,New Yaris 1.5 G CVT 3 Airbag,Bensin (ICE),4
2021-02-01,Toyota,New Yaris 1.5 G CVT 7 Airbag,Bensin (ICE),0
2021-02-01,Toyota,New Yaris 1.5 GR Sport 3 Airbag 2021,Bensin (ICE),0
2021-02-01,Toyota,New Yaris 1.5 GR Sport 7 Airbag 2021,Bensin (ICE),0
2021-02-01,Toyota,New Yaris 1.5 GR Sport CVT 3 Airbag 2021,Bensin (ICE),0
2021-02-01,Toyota,New Yaris 1.5 GR Sport CVT 7 Airbag 2021,Bensin (ICE),0
2021-02-01,Toyota,New Yaris 1.5 TRD 3 Airbag,Bensin (ICE),20
2021-02-01,Toyota,New Yaris 1.5 TRD 7 Airbag,Bensin (ICE),0
2021-02-01,Toyota,New Yaris 1.5 TRD CVT 3 Airbag,Bensin (ICE),102
2021-02-01,Toyota,New Yaris 1.5 TRD CVT 7 Airbag,Bensin (ICE),16
2021-02-01,Toyota,New Yaris 1.5 TRD Sportivo,Bensin (ICE),0
2021-02-01,Toyota,New Yaris 1.5 TRD Sportivo CVT,Bensin (ICE),0
2021-02-01,Toyota,Prius,Bensin (ICE),0
2021-02-01,Toyota,Raize 1.0T G CVT One Tone New 2021,Bensin (ICE),0
2021-02-01,Toyota,Raize 1.0T G CVT Two Tone New 2021,Bensin (ICE),0
2021-02-01,Toyota,Raize 1.0T G One Tone New 2021,Bensin (ICE),0
2021-02-01,Toyota,Raize 1.0T G Two Tone New 2021,Bensin (ICE),0
2021-02-01,Toyota,Raize 1.0T GR CVT One Tone New 2021,Bensin (ICE),0
2021-02-01,Toyota,Raize 1.0T GR CVT Two Tone New 2021,Bensin (ICE),0
2021-02-01,Toyota,Raize 1.0T GR TSS CVT One Tone New 2021,Bensin (ICE),0
2021-02-01,Toyota,Raize 1.0T GR TSS CVT Two Tone New 2021,Bensin (ICE),0
2021-02-01,Toyota,Raize 1.2T G CVT New 2021,Bensin (ICE),0
2021-02-01,Toyota,Raize 1.2T G New 2021,Bensin (ICE),0
2021-02-01,Toyota,Sienta E 1.5 CVT,Bensin (ICE),0
2021-02-01,Toyota,Sienta G 1.5,Bensin (ICE),0
2021-02-01,Toyota,Sienta Q 1.5 CVT,Bensin (ICE),14
2021-02-01,Toyota,Sienta V 1.5,Bensin (ICE),0
2021-02-01,Toyota,Sienta V 1.5 CVT,Bensin (ICE),20
2021-02-01,Toyota,Sienta V 1.5 CVT Welcab,Bensin (ICE),2
2021-02-01,Toyota,Supra 3.0 A/T,Bensin (ICE),0
2021-02-01,Toyota,Vellflre 2.5,Bensin (ICE),0
2021-02-01,Toyota,Veloz 1.3 A/T GR Limited 2021,Bensin (ICE),0
2021-02-01,Toyota,Veloz 1.3 GR Limited 2021,Bensin (ICE),0
2021-02-01,Toyota,Veloz 1.5 A/T GR Limited 2021,Bensin (ICE),0
2021-02-01,Toyota,Veloz 1.5 GR Limited 2021,Bensin (ICE),0
2021-02-01,Toyota,Vios E,Bensin (ICE),0
2021-02-01,Toyota,Vios E AT,Bensin (ICE),0
2021-02-01,Toyota,Vios G,Bensin (ICE),13
2021-02-01,Toyota,Vios G AT,Bensin (ICE),12
2021-02-01,Toyota,Voxy 2.0 AT,Bensin (ICE),40
2021-02-01,Ud Trucks,CDE25062R,Bensin (ICE),0
2021-02-01,Ud Trucks,CDE28062R,Bensin (ICE),0
2021-02-01,Ud Trucks,CGE37084R,Bensin (ICE),0
2021-02-01,Ud Trucks,CKE25042R,Bensin (ICE),0
2021-02-01,Ud Trucks,CWE28064R,Bensin (ICE),0
2021-02-01,Ud Trucks,CWE37064R,Bensin (ICE),0
2021-02-01,Ud Trucks,GDE 28062T,Bensin (ICE),0
2021-02-01,Ud Trucks,GKE28042T,Bensin (ICE),0
2021-02-01,Ud Trucks,GWE28064T,Bensin (ICE),0
2021-02-01,Ud Trucks,GWE37064T,Bensin (ICE),0
2021-02-01,Ud Trucks,RKE15042R,Bensin (ICE),0
2021-02-01,Volkswagen,Polo 1.2 GT TSI AT,Bensin (ICE),12
2021-02-01,Volkswagen,Tiguan Allspace 1.4 TSI AT,Bensin (ICE),16
2021-02-01,Volkwagen,Tiguan 2.0,Bensin (ICE),0
2021-02-01,Wuling,Almaz 1.5E T CVT,Bensin (ICE),23
2021-02-01,Wuling,Almaz 1.5E+ T CVT,Bensin (ICE),88
2021-02-01,Wuling,Almaz 1.5SE T CVT,Bensin (ICE),44
2021-02-01,Wuling,Almaz 1.5SE T MT,Bensin (ICE),12
2021-02-01,Wuling,Almaz RS 1.5T EX,Bensin (ICE),0
2021-02-01,Wuling,Almaz RS 1.5T Pro,Bensin (ICE),0
2021-02-01,Wuling,Confero S 1.5,Bensin (ICE),134
2021-02-01,Wuling,Confero S 1.5C,Bensin (ICE),0
2021-02-01,Wuling,Confero S 1.5L,Bensin (ICE),128
2021-02-01,Wuling,Confero S 1.5L ACT,Bensin (ICE),0
2021-02-01,Wuling,Cortez 1.5C T CVT,Bensin (ICE),11
2021-02-01,Wuling,Cortez 1.5C T MT,Bensin (ICE),0
2021-02-01,Wuling,Cortez 1.5L T CVT,Bensin (ICE),30
2021-02-01,Wuling,Cortez 1.5S T CVT,Bensin (ICE),40
2021-02-01,Wuling,Cortez 1.5S T MT,Bensin (ICE),0
2021-02-01,Wuling,Formo 1.2,Bensin (ICE),0
2021-02-01,Wuling,Formo 1.2 BV,Bensin (ICE),24
2021-03-01,Audi,A4 2.0 quattro TFSI  A/T,Bensin (ICE),0
2021-03-01,Audi,A5 2.0 TFSI,Bensin (ICE),0
2021-03-01,Audi,A5 2.0 TFSI A/T SB,Bensin (ICE),0
2021-03-01,Audi,A6 1.8 TFSI A/T,Bensin (ICE),0
2021-03-01,Audi,A6 2.0TFSI AT,Bensin (ICE),0
2021-03-01,Audi,Q3 1.4 TFSI A/T,Bensin (ICE),0
2021-03-01,Audi,Q7 3.0 TFSI AT,Bensin (ICE),0
2021-03-01,Audi,Q8 3.0 TFSI A/T,Bensin (ICE),1
2021-03-01,Audi,RS4 2.9 TFSI A/T,Bensin (ICE),0
2021-03-01,Audi,RS5 2.9 TFSI A/T,Bensin (ICE),0
2021-03-01,BMW,12AG 530E,Bensin (ICE),0
2021-03-01,BMW,320i CKD A/T,Bensin (ICE),10
2021-03-01,BMW,320i Touring A/T,Bensin (ICE),0
2021-03-01,BMW,330e Msport,Bensin (ICE),0
2021-03-01,BMW,330i A/T,Bensin (ICE),0
2021-03-01,BMW,330i CKD A/T,Bensin (ICE),21
2021-03-01,BMW,430i Convertible A/T,Bensin (ICE),0
2021-03-01,BMW,430i Coupe A/T,Bensin (ICE),0
2021-03-01,BMW,520i G30 CKD A/T,Bensin (ICE),18
2021-03-01,BMW,530i CKD A/T,Bensin (ICE),0
2021-03-01,BMW,72AG 520I,Bensin (ICE),0
2021-03-01,BMW,730Li G12 CKD A/T,Bensin (ICE),2
2021-03-01,BMW,740Li G12 CKD A/T,Bensin (ICE),0
2021-03-01,BMW,840i Coupe A/T,Bensin (ICE),3
2021-03-01,BMW,840i Gran Coupe A/T,Bensin (ICE),1
2021-03-01,BMW,M135i xDrive A/T,Bensin (ICE),2
2021-03-01,BMW,M2 CS A/T,Bensin (ICE),4
2021-03-01,BMW,M2 Competition A/T,Bensin (ICE),1
2021-03-01,BMW,M2 Coupe A/T,Bensin (ICE),0
2021-03-01,BMW,M235i xDrive Gran Coupe A/T,Bensin (ICE),0
2021-03-01,BMW,M3 A/T,Bensin (ICE),0
2021-03-01,BMW,M4 Coupe A/T,Bensin (ICE),0
2021-03-01,BMW,M5 A/T,Bensin (ICE),0
2021-03-01,BMW,X1 sDrive18i F48 A/T,Bensin (ICE),39
2021-03-01,BMW,X2 sDrive18i A/T,Bensin (ICE),0
2021-03-01,BMW,X3 M A/T,Bensin (ICE),2
2021-03-01,BMW,X3 sDrive20i G01 CKD A/T,Bensin (ICE),12
2021-03-01,BMW,X3 xDrive20i A/T,Bensin (ICE),0
2021-03-01,BMW,X3 xDrive20i G01 CKD A/T,Bensin (ICE),38
2021-03-01,BMW,X3 xDrive30e,Bensin (ICE),0
2021-03-01,BMW,X4 M A/T,Bensin (ICE),5
2021-03-01,BMW,X4 xDrive28i A/T,Bensin (ICE),0
2021-03-01,BMW,X4 xDrive30i A/T,Bensin (ICE),0
2021-03-01,BMW,X5 M A/T,Bensin (ICE),0
2021-03-01,BMW,X5 xDrive40i A/T,Bensin (ICE),0
2021-03-01,BMW,X5 xDrive40i G05 CKD A/T,Bensin (ICE),39
2021-03-01,BMW,X6 xDrive40i A/T,Bensin (ICE),0
2021-03-01,BMW,X7 CKD,Bensin (ICE),13
2021-03-01,BMW,X7 xDrive40i A/T,Bensin (ICE),5
2021-03-01,BMW,Z4 sDrive30i A/T,Bensin (ICE),2
2021-03-01,BMW,i3s A/T,Bensin (ICE),1
2021-03-01,Brand,MODEL/TYPE,Bensin (ICE),0
2021-03-01,Brand,TYPE MODEL,Bensin (ICE),0
2021-03-01,DFSK,DXK1021TYD1 1.3T AC STD (4X2) MT,Bensin (ICE),11
2021-03-01,DFSK,DXK1021TYQ1 1.5 AC STD (4X2) MT,Bensin (ICE),100
2021-03-01,DFSK,DXK1021TYQJ1 1.5 (4X2) MT,Bensin (ICE),0
2021-03-01,DFSK,GELORA Blind Van (4X2) M/T,Bensin (ICE),5
2021-03-01,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,Diesel,0
2021-03-01,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,Bensin (ICE),0
2021-03-01,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,Diesel,0
2021-03-01,DFSK,GLORY 560 1.5T 6M/T BASIC,Bensin (ICE),46
2021-03-01,DFSK,GLORY 560 1.5T 6M/T COMFORT,Bensin (ICE),0
2021-03-01,DFSK,GLORY 560 1.5T 6M/T LUXURY,Bensin (ICE),0
2021-03-01,DFSK,GLORY 560 1.5T A/T CVT LUXURY,Bensin (ICE),44
2021-03-01,DFSK,GLORY 560 1.8 A/T CVT LUXURY,Bensin (ICE),0
2021-03-01,DFSK,GLORY 580 1.5T A/T CVT LUXURY,Bensin (ICE),0
2021-03-01,DFSK,GLORY I-AUTO,Bensin (ICE),15
2021-03-01,Daihatsu,All New Sirion 1.3 AT 2020,Bensin (ICE),200
2021-03-01,Daihatsu,All New Sirion 1.3 MT 2018,Bensin (ICE),40
2021-03-01,Daihatsu,All New Terios Custom AT,Bensin (ICE),2
2021-03-01,Daihatsu,All New Terios Custom MT,Bensin (ICE),2
2021-03-01,Daihatsu,All New Terios IDS Custom AT,Bensin (ICE),0
2021-03-01,Daihatsu,All New Terios IDS Custom MT,Bensin (ICE),0
2021-03-01,Daihatsu,All New Terios IDS R,Bensin (ICE),0
2021-03-01,Daihatsu,All New Terios IDS X AT,Bensin (ICE),0
2021-03-01,Daihatsu,All New Terios IDS X MT,Bensin (ICE),0
2021-03-01,Daihatsu,All New Terios R,Bensin (ICE),805
2021-03-01,Daihatsu,All New Terios X AT,Bensin (ICE),219
2021-03-01,Daihatsu,All New Terios X MT,Bensin (ICE),919
2021-03-01,Daihatsu,All New Xenia 1.3 M MT,Bensin (ICE),0
2021-03-01,Daihatsu,All New Xenia 1.3 R CVT,Bensin (ICE),0
2021-03-01,Daihatsu,All New Xenia 1.3 R MT,Bensin (ICE),0
2021-03-01,Daihatsu,All New Xenia 1.3 X CVT,Bensin (ICE),0
2021-03-01,Daihatsu,All New Xenia 1.3 X MT,Bensin (ICE),0
2021-03-01,Daihatsu,All New Xenia 1.5 R ASA CVT,Bensin (ICE),0
2021-03-01,Daihatsu,All New Xenia 1.5 R CVT,Bensin (ICE),0
2021-03-01,Daihatsu,All New Xenia 1.5 R MT,Bensin (ICE),0
2021-03-01,Daihatsu,Gran Max BV 1.3,Bensin (ICE),869
2021-03-01,Daihatsu,Gran Max BV 1.5,Bensin (ICE),0
2021-03-01,Daihatsu,Gran Max MB 1.3 HI,Bensin (ICE),356
2021-03-01,Daihatsu,Gran Max MB 1.3 HI  FF,Bensin (ICE),150
2021-03-01,Daihatsu,Gran Max MB 1.5 HI,Bensin (ICE),113
2021-03-01,Daihatsu,Gran Max PU 1.3 3-WAY,Bensin (ICE),201
2021-03-01,Daihatsu,Gran Max PU 1.3 Deckless,Bensin (ICE),0
2021-03-01,Daihatsu,Gran Max PU 1.3 Gateless,Bensin (ICE),50
2021-03-01,Daihatsu,Gran Max PU 1.3 STD,Bensin (ICE),862
2021-03-01,Daihatsu,Gran Max PU 1.5 3-WAY,Bensin (ICE),145
2021-03-01,Daihatsu,Gran Max PU 1.5 Gateless,Bensin (ICE),1
2021-03-01,Daihatsu,Gran Max PU 1.5 Gateless Box,Bensin (ICE),96
2021-03-01,Daihatsu,Gran Max PU 1.5 STD,Bensin (ICE),2934
2021-03-01,Daihatsu,Grand New Xenia 1.3 R AT,Bensin (ICE),90
2021-03-01,Daihatsu,Grand New Xenia 1.3 R MT,Bensin (ICE),375
2021-03-01,Daihatsu,Grand New Xenia 1.3 X AT,Bensin (ICE),62
2021-03-01,Daihatsu,Grand New Xenia 1.3 X MT,Bensin (ICE),483
2021-03-01,Daihatsu,Grand New Xenia 1.5 R AT,Bensin (ICE),5
2021-03-01,Daihatsu,Grand New Xenia 1.5 R MT,Bensin (ICE),10
2021-03-01,Daihatsu,Luxio 1.5 AK MT,Bensin (ICE),2
2021-03-01,Daihatsu,Luxio 1.5 D (New),Bensin (ICE),50
2021-03-01,Daihatsu,Luxio 1.5 X AT (New),Bensin (ICE),53
2021-03-01,Daihatsu,Luxio 1.5 X MT (New),Bensin (ICE),194
2021-03-01,Daihatsu,New Ayla 1.0 D (MC 2020),Bensin (ICE),2
2021-03-01,Daihatsu,New Ayla 1.0 D+ (MC 2020),Bensin (ICE),366
2021-03-01,Daihatsu,New Ayla 1.0 X AT (MC 2020),Bensin (ICE),154
2021-03-01,Daihatsu,New Ayla 1.0 X MT (MC 2020),Bensin (ICE),511
2021-03-01,Daihatsu,New Ayla 1.2 R AT (MC 2020),Bensin (ICE),463
2021-03-01,Daihatsu,New Ayla 1.2 R MT (MC 2020),Bensin (ICE),877
2021-03-01,Daihatsu,New Ayla 1.2 X AT (MC 2020),Bensin (ICE),114
2021-03-01,Daihatsu,New Ayla 1.2 X MT (MC 2020),Bensin (ICE),223
2021-03-01,Daihatsu,New Sigra 1.0 D MT,Bensin (ICE),871
2021-03-01,Daihatsu,New Sigra 1.0 M MT,Bensin (ICE),882
2021-03-01,Daihatsu,New Sigra 1.2 R AT,Bensin (ICE),471
2021-03-01,Daihatsu,New Sigra 1.2 R MT,Bensin (ICE),1476
2021-03-01,Daihatsu,New Sigra 1.2 X AT,Bensin (ICE),74
2021-03-01,Daihatsu,New Sigra 1.2 X MT,Bensin (ICE),998
2021-03-01,Daihatsu,Rocky 1.0 R ASA CVT,Bensin (ICE),0
2021-03-01,Daihatsu,Rocky 1.0 R CVT,Bensin (ICE),0
2021-03-01,Daihatsu,Rocky 1.0 R MT,Bensin (ICE),0
2021-03-01,Daihatsu,Rocky 1.2 M CVT,Bensin (ICE),0
2021-03-01,Daihatsu,Rocky 1.2 M MT,Bensin (ICE),0
2021-03-01,Daihatsu,Rocky 1.2 X CVT,Bensin (ICE),0
2021-03-01,Daihatsu,Rocky 1.2 X MT,Bensin (ICE),0
2021-03-01,Faw,Chassis (DD130CG),Bensin (ICE),1
2021-03-01,Faw,Chassis (FD280CG),Bensin (ICE),3
2021-03-01,Faw,Chassis (FD336CG),Bensin (ICE),0
2021-03-01,Faw,Chassis (HD310CG),Bensin (ICE),0
2021-03-01,Faw,Chassis (HD360CG),Bensin (ICE),0
2021-03-01,Faw,Chassis (HD380CG),Bensin (ICE),0
2021-03-01,Faw,Damp Truck (FD 280DT),Diesel,0
2021-03-01,Faw,Damp Truck (FD336DT),Diesel,5
2021-03-01,Faw,Damp Truck (FD340DT),Diesel,0
2021-03-01,Faw,Damp Truck (HD360DT),Diesel,0
2021-03-01,Faw,Damp Truck (HD380DT),Diesel,0
2021-03-01,Faw,Mixer Truck (DB130MT),Diesel,0
2021-03-01,Faw,Mixer Truck (FD280MT),Diesel,0
2021-03-01,Faw,Self Loader Truck (FD336SL),Diesel,0
2021-03-01,Faw,TRACTOR HEAD (FD550TH),Bensin (ICE),0
2021-03-01,Faw,Tractor Head (DB300TH),Bensin (ICE),0
2021-03-01,Faw,Tractor Head (FD336TH),Bensin (ICE),0
2021-03-01,Faw,Tractor Head (FD350TH),Bensin (ICE),0
2021-03-01,Faw,Tractor Head (FD380TH) CNG,Bensin (ICE),0
2021-03-01,Faw,Tractor Head (FD420TH),Bensin (ICE),2
2021-03-01,Faw,Tractor Head (FD420TH/J6),Bensin (ICE),0
2021-03-01,Hino,A 215,Bensin (ICE),0
2021-03-01,Hino,Dutro 110 SD STD,Bensin (ICE),27
2021-03-01,Hino,Dutro 110 SD-LB,Bensin (ICE),0
2021-03-01,Hino,Dutro 130 HD STD,Bensin (ICE),14
2021-03-01,Hino,Dutro 130 HD STD 6.4,Bensin (ICE),499
2021-03-01,Hino,FB 130,Bensin (ICE),9
2021-03-01,Hino,FC 190 J,Bensin (ICE),1
2021-03-01,Hino,FC 190 J Bus,Diesel,1
2021-03-01,Hino,FG 235 JJ,Bensin (ICE),30
2021-03-01,Hino,FG 235 JK,Bensin (ICE),16
2021-03-01,Hino,FG 235 JL,Bensin (ICE),6
2021-03-01,Hino,FG 235 JP,Bensin (ICE),52
2021-03-01,Hino,FG 235 JS,Bensin (ICE),24
2021-03-01,Hino,FG 235 JU,Bensin (ICE),1
2021-03-01,Hino,FG 235 TH,Bensin (ICE),15
2021-03-01,Hino,FG 245 JJ,Bensin (ICE),0
2021-03-01,Hino,FG 245 JK,Bensin (ICE),6
2021-03-01,Hino,FG 245 JL,Bensin (ICE),0
2021-03-01,Hino,FG 245 JP,Bensin (ICE),1
2021-03-01,Hino,FG 245 JS,Bensin (ICE),0
2021-03-01,Hino,FG 245 TH,Bensin (ICE),0
2021-03-01,Hino,FG 260 JM,Bensin (ICE),0
2021-03-01,Hino,FG 265 JM,Bensin (ICE),0
2021-03-01,Hino,FL 235 JN,Bensin (ICE),7
2021-03-01,Hino,FL 235 JW,Bensin (ICE),64
2021-03-01,Hino,FL 245 JN,Bensin (ICE),48
2021-03-01,Hino,FL 245 JW,Bensin (ICE),0
2021-03-01,Hino,FL 260 JT,Bensin (ICE),4
2021-03-01,Hino,FL 260 JW,Bensin (ICE),33
2021-03-01,Hino,FL 265 JT,Bensin (ICE),0
2021-03-01,Hino,FL 265 JW,Bensin (ICE),0
2021-03-01,Hino,FLX 260 JW,Bensin (ICE),0
2021-03-01,Hino,FM 235 JD,Bensin (ICE),0
2021-03-01,Hino,FM 245 JD,Bensin (ICE),0
2021-03-01,Hino,FM 260 JD,Bensin (ICE),352
2021-03-01,Hino,FM 260 JM,Bensin (ICE),5
2021-03-01,Hino,FM 260 JW,Bensin (ICE),30
2021-03-01,Hino,FM 265 TH,Bensin (ICE),2
2021-03-01,Hino,FM 285 JD,Bensin (ICE),2
2021-03-01,Hino,FM 285 JM,Bensin (ICE),0
2021-03-01,Hino,FM 285 JW,Bensin (ICE),2
2021-03-01,Hino,FM 285 TH,Bensin (ICE),19
2021-03-01,Hino,FM 350 PD,Bensin (ICE),0
2021-03-01,Hino,FM 350 PL,Bensin (ICE),0
2021-03-01,Hino,GY 350 PU,Bensin (ICE),0
2021-03-01,Hino,New 110 LD,Bensin (ICE),59
2021-03-01,Hino,New 110 LDL,Bensin (ICE),23
2021-03-01,Hino,New 110 SDB,Bensin (ICE),3
2021-03-01,Hino,New 110 SDBL,Bensin (ICE),4
2021-03-01,Hino,New 110 SDL,Bensin (ICE),95
2021-03-01,Hino,New 110 SDR,Bensin (ICE),7
2021-03-01,Hino,New 130 HD Cargo,Bensin (ICE),2
2021-03-01,Hino,New 130 HDL Cargo,Bensin (ICE),91
2021-03-01,Hino,New 130 MD,Bensin (ICE),7
2021-03-01,Hino,New 130 MDL,Bensin (ICE),61
2021-03-01,Hino,R 260,Bensin (ICE),10
2021-03-01,Hino,RK-CNG,Bensin (ICE),0
2021-03-01,Hino,RN 285,Bensin (ICE),0
2021-03-01,Hino,SG 260 TH,Bensin (ICE),45
2021-03-01,Hino,SG 285 TH,Bensin (ICE),9
2021-03-01,Hino,ZY - HR,Bensin (ICE),11
2021-03-01,Honda,All New City IVTEC E AT,Bensin (ICE),5
2021-03-01,Honda,All New Civic,Bensin (ICE),104
2021-03-01,Honda,All New Civic Prestige,Bensin (ICE),0
2021-03-01,Honda,All New Jazz RS 15,Bensin (ICE),0
2021-03-01,Honda,BR-V E Prestige,Bensin (ICE),122
2021-03-01,Honda,BR-V E+,Bensin (ICE),245
2021-03-01,Honda,Brio RS,Bensin (ICE),2134
2021-03-01,Honda,Brio SATYA E,Bensin (ICE),3857
2021-03-01,Honda,Brio SATYA S,Bensin (ICE),335
2021-03-01,Honda,CITY HB RS,Bensin (ICE),1
2021-03-01,Honda,CIVIC 5D E,Bensin (ICE),55
2021-03-01,Honda,CIVIC TYPE R,Bensin (ICE),0
2021-03-01,Honda,HR-V E,Bensin (ICE),678
2021-03-01,Honda,HR-V E+,Bensin (ICE),1517
2021-03-01,Honda,HR-V Prestige,Bensin (ICE),140
2021-03-01,Honda,HR-V S,Bensin (ICE),277
2021-03-01,Honda,New ACCORD VTi-L,Bensin (ICE),61
2021-03-01,Honda,New CR-V,Bensin (ICE),13
2021-03-01,Honda,New CR-V Prestige,Bensin (ICE),539
2021-03-01,Honda,New CR-V T,Bensin (ICE),98
2021-03-01,Honda,New Mobilio E,Bensin (ICE),660
2021-03-01,Honda,New Mobilio RS,Bensin (ICE),189
2021-03-01,Honda,New Mobilio S,Bensin (ICE),299
2021-03-01,Honda,Odyssey Prestige,Bensin (ICE),21
2021-03-01,Hyundai,Grand i10,Bensin (ICE),0
2021-03-01,Hyundai,H-1  2.4,Bensin (ICE),2
2021-03-01,Hyundai,H-1  2.5 CRDI,Bensin (ICE),20
2021-03-01,Hyundai,H-100 Chs,Bensin (ICE),0
2021-03-01,Hyundai,H-100 PU,Bensin (ICE),2
2021-03-01,Hyundai,IONIQ EV,Bensin (ICE),0
2021-03-01,Hyundai,Ioniq EV Prime,Elektrik (BEV),0
2021-03-01,Hyundai,Ioniq EV Signature,Elektrik (BEV),33
2021-03-01,Hyundai,Kona,Bensin (ICE),0
2021-03-01,Hyundai,Kona EV,Bensin (ICE),34
2021-03-01,Hyundai,Kona Gasoline 2.0 Single Tone,Bensin (ICE),0
2021-03-01,Hyundai,Kona Gasoline 2.0 Two Tone,Bensin (ICE),0
2021-03-01,Hyundai,New Santa FE,Bensin (ICE),0
2021-03-01,Hyundai,New Santa FE CRDI,Bensin (ICE),0
2021-03-01,Hyundai,Palisade 2.2 CRDi,Bensin (ICE),88
2021-03-01,Hyundai,Palisade 2.2 CRDi AWD,Bensin (ICE),15
2021-03-01,Hyundai,Santa Fe D2.2 8DCT Prime,Bensin (ICE),13
2021-03-01,Hyundai,Santa Fe D2.2 8DCT Signature,Bensin (ICE),29
2021-03-01,Hyundai,Santa Fe D2.2 8DCT Style,Bensin (ICE),0
2021-03-01,Hyundai,Santa Fe G2.5 6AT Prime,Bensin (ICE),4
2021-03-01,Hyundai,Santa Fe G2.5 6AT Signature,Bensin (ICE),6
2021-03-01,Hyundai,Santa Fe G2.5 6AT Style,Bensin (ICE),0
2021-03-01,Hyundai,Starex 2.4,Bensin (ICE),0
2021-03-01,Hyundai,Starex 2.5 CRDi,Bensin (ICE),5
2021-03-01,Hyundai,Staria Signature 7,Bensin (ICE),0
2021-03-01,Hyundai,Staria Signature 9,Bensin (ICE),0
2021-03-01,Isuzu,D-MAX DC,Diesel,34
2021-03-01,Isuzu,D-MAX Rodeo AT,Diesel,0
2021-03-01,Isuzu,D-MAX Rodeo MT,Diesel,0
2021-03-01,Isuzu,D-MAX SC,Diesel,15
2021-03-01,Isuzu,FRR90,Bensin (ICE),0
2021-03-01,Isuzu,FTR90L,Bensin (ICE),16
2021-03-01,Isuzu,FVM34 Q,Bensin (ICE),42
2021-03-01,Isuzu,FVR 34 P TH,Bensin (ICE),3
2021-03-01,Isuzu,FVR34L,Bensin (ICE),0
2021-03-01,Isuzu,FVR34P,Bensin (ICE),1
2021-03-01,Isuzu,FVR34S,Bensin (ICE),39
